business_type,item_name,date,price,shelf_life_hours,quantity_available,quantity_sold,customer_demand,waste_quantity,weather_condition,holiday_flag
Cafe,Latte,2025-10-27,40,0.5,69,56,56,13,Clear,0
Cafe,Croissant,2025-10-27,30,12.0,46,36,36,10,Clear,0
Cafe,Sandwich,2025-10-27,45,8.0,50,50,50,0,Clear,0
Bakery,White Bread,2025-10-27,20,24.0,73,66,66,7,Clear,0
Bakery,Croissants,2025-10-27,30,12.0,54,40,40,14,Clear,0
Bakery,Donuts,2025-10-27,15,12.0,89,75,75,14,Clear,0
Bakery,Cake Slice,2025-10-27,40,48.0,38,35,35,3,Clear,0
Bakery,Cookies,2025-10-27,10,72.0,68,55,55,13,Clear,0
Cafe,Espresso,2025-10-28,25,0.5,57,49,49,8,Clear,0
Cafe,Cappuccino,2025-10-28,35,0.5,80,80,84,0,Clear,0
Cafe,Latte,2025-10-28,40,0.5,69,57,57,12,Clear,0
Cafe,Croissant,2025-10-28,30,12.0,44,44,48,0,Clear,0
Cafe,Sandwich,2025-10-28,45,8.0,54,44,44,10,Clear,0
Bakery,White Bread,2025-10-28,20,24.0,65,65,71,0,Clear,0
Bakery,Croissants,2025-10-28,30,12.0,55,50,50,5,Clear,0
Bakery,Donuts,2025-10-28,15,12.0,93,61,61,32,Clear,0
Bakery,Cake Slice,2025-10-28,40,48.0,36,26,26,10,Clear,0
Bakery,Cookies,2025-10-28,10,72.0,62,62,62,0,Clear,0
Cafe,Espresso,2025-10-29,25,0.5,58,52,52,6,Clear,0
Cafe,Cappuccino,2025-10-29,35,0.5,73,70,70,3,Clear,0
Cafe,Latte,2025-10-29,40,0.5,68,57,57,11,Clear,0
Cafe,Croissant,2025-10-29,30,12.0,43,43,43,0,Clear,0
Cafe,Sandwich,2025-10-29,45,8.0,53,52,52,1,Clear,0
Bakery,White Bread,2025-10-29,20,24.0,74,49,49,25,Clear,0
Bakery,Croissants,2025-10-29,30,12.0,53,52,52,1,Clear,0
Bakery,Donuts,2025-10-29,15,12.0,85,59,59,26,Clear,0
Bakery,Cake Slice,2025-10-29,40,48.0,38,34,34,4,Clear,0
Bakery,Cookies,2025-10-29,10,72.0,64,46,46,18,Clear,0
Cafe,Espresso,2025-10-30,25,0.5,60,60,61,0,Clear,0
Cafe,Cappuccino,2025-10-30,35,0.5,80,74,74,6,Clear,0
Cafe,Latte,2025-10-30,40,0.5,66,66,72,0,Clear,0
Cafe,Croissant,2025-10-30,30,12.0,45,45,47,0,Clear,0
Cafe,Sandwich,2025-10-30,45,8.0,48,44,44,4,Clear,0
Bakery,White Bread,2025-10-30,20,24.0,76,68,68,8,Clear,0
Bakery,Croissants,2025-10-30,30,12.0,61,54,54,7,Clear,0
Bakery,Donuts,2025-10-30,15,12.0,87,79,79,8,Clear,0
Bakery,Cake Slice,2025-10-30,40,48.0,38,32,32,6,Clear,0
Bakery,Cookies,2025-10-30,10,72.0,65,48,48,17,Clear,0
Cafe,Espresso,2025-10-31,25,0.5,55,50,50,5,Clear,0
Cafe,Cappuccino,2025-10-31,35,0.5,74,67,67,7,Clear,0
Cafe,Latte,2025-10-31,40,0.5,67,66,66,1,Clear,0
Cafe,Croissant,2025-10-31,30,12.0,47,43,43,4,Clear,0
Cafe,Sandwich,2025-10-31,45,8.0,48,42,42,6,Clear,0
Bakery,White Bread,2025-10-31,20,24.0,74,59,59,15,Clear,0
Bakery,Croissants,2025-10-31,30,12.0,60,52,52,8,Clear,0
Bakery,Donuts,2025-10-31,15,12.0,90,67,67,23,Clear,0
Bakery,Cake Slice,2025-10-31,40,48.0,37,28,28,9,Clear,0
Bakery,Cookies,2025-10-31,10,72.0,69,59,59,10,Clear,0
Cafe,Espresso,2025-11-01,25,0.5,44,44,48,0,Clear,0
Cafe,Cappuccino,2025-11-01,35,0.5,59,59,62,0,Clear,0
Cafe,Latte,2025-11-01,40,0.5,55,55,58,0,Clear,0
Cafe,Croissant,2025-11-01,30,12.0,38,38,39,0,Clear,0
Cafe,Sandwich,2025-11-01,45,8.0,43,36,36,7,Clear,0
Bakery,White Bread,2025-11-01,20,24.0,102,102,105,0,Clear,0
Bakery,Croissants,2025-11-01,30,12.0,87,75,75,12,Clear,0
Bakery,Donuts,2025-11-01,15,12.0,121,105,105,16,Clear,0
Bakery,Cake Slice,2025-11-01,40,48.0,50,50,56,0,Clear,0
Bakery,Cookies,2025-11-01,10,72.0,95,89,89,6,Clear,0
Cafe,Espresso,2025-11-02,25,0.5,32,32,36,0,Clear,1
Cafe,Cappuccino,2025-11-02,35,0.5,46,39,39,7,Clear,1
Cafe,Latte,2025-11-02,40,0.5,42,42,45,0,Clear,1
Cafe,Croissant,2025-11-02,30,12.0,27,27,28,0,Clear,1
Cafe,Sandwich,2025-11-02,45,8.0,28,28,29,0,Clear,1
Bakery,White Bread,2025-11-02,20,24.0,183,146,146,37,Clear,1
Bakery,Croissants,2025-11-02,30,12.0,176,130,130,46,Clear,1
Bakery,Donuts,2025-11-02,15,12.0,253,235,235,18,Clear,1
Bakery,Cake Slice,2025-11-02,40,48.0,107,105,105,2,Clear,1
Bakery,Cookies,2025-11-02,10,72.0,171,128,128,43,Clear,1
Cafe,Espresso,2025-11-03,25,0.5,58,58,58,0,Rainy,0
Cafe,Cappuccino,2025-11-03,35,0.5,88,83,83,5,Rainy,0
Cafe,Latte,2025-11-03,40,0.5,75,75,79,0,Rainy,0
Cafe,Croissant,2025-11-03,30,12.0,47,39,39,8,Rainy,0
Cafe,Sandwich,2025-11-03,45,8.0,58,57,57,1,Rainy,0
Bakery,White Bread,2025-11-03,20,24.0,70,47,47,23,Rainy,0
Bakery,Croissants,2025-11-03,30,12.0,57,49,49,8,Rainy,0
Bakery,Donuts,2025-11-03,15,12.0,81,73,73,8,Rainy,0
Bakery,Cake Slice,2025-11-03,40,48.0,36,30,30,6,Rainy,0
Bakery,Cookies,2025-11-03,10,72.0,61,61,63,0,Rainy,0
Cafe,Espresso,2025-11-04,25,0.5,57,51,51,6,Clear,0
Cafe,Cappuccino,2025-11-04,35,0.5,70,70,73,0,Clear,0
Cafe,Latte,2025-11-04,40,0.5,71,71,75,0,Clear,0
Cafe,Croissant,2025-11-04,30,12.0,41,41,42,0,Clear,0
Cafe,Sandwich,2025-11-04,45,8.0,46,46,56,0,Clear,0
Bakery,White Bread,2025-11-04,20,24.0,82,69,69,13,Clear,0
Bakery,Croissants,2025-11-04,30,12.0,63,56,56,7,Clear,0
Bakery,Donuts,2025-11-04,15,12.0,91,64,64,27,Clear,0
Bakery,Cake Slice,2025-11-04,40,48.0,37,35,35,2,Clear,0
Bakery,Cookies,2025-11-04,10,72.0,69,55,55,14,Clear,0
Cafe,Espresso,2025-11-05,25,0.5,63,63,65,0,Rainy,0
Cafe,Cappuccino,2025-11-05,35,0.5,87,86,86,1,Rainy,0
Cafe,Latte,2025-11-05,40,0.5,74,66,66,8,Rainy,0
Cafe,Croissant,2025-11-05,30,12.0,50,49,49,1,Rainy,0
Cafe,Sandwich,2025-11-05,45,8.0,53,53,58,0,Rainy,0
Bakery,White Bread,2025-11-05,20,24.0,66,62,62,4,Rainy,0
Bakery,Croissants,2025-11-05,30,12.0,57,40,40,17,Rainy,0
Bakery,Donuts,2025-11-05,15,12.0,73,73,78,0,Rainy,0
Bakery,Cake Slice,2025-11-05,40,48.0,34,31,31,3,Rainy,0
Bakery,Cookies,2025-11-05,10,72.0,64,59,59,5,Rainy,0
Cafe,Espresso,2025-11-06,25,0.5,55,51,51,4,Clear,0
Cafe,Cappuccino,2025-11-06,35,0.5,69,69,73,0,Clear,0
Cafe,Latte,2025-11-06,40,0.5,65,65,75,0,Clear,0
Cafe,Croissant,2025-11-06,30,12.0,43,43,43,0,Clear,0
Cafe,Sandwich,2025-11-06,45,8.0,48,40,40,8,Clear,0
Bakery,White Bread,2025-11-06,20,24.0,68,63,63,5,Clear,0
Bakery,Croissants,2025-11-06,30,12.0,55,54,54,1,Clear,0
Bakery,Donuts,2025-11-06,15,12.0,96,90,90,6,Clear,0
Bakery,Cake Slice,2025-11-06,40,48.0,38,29,29,9,Clear,0
Bakery,Cookies,2025-11-06,10,72.0,72,67,67,5,Clear,0
Cafe,Espresso,2025-11-07,25,0.5,53,53,59,0,Clear,0
Cafe,Cappuccino,2025-11-07,35,0.5,79,59,59,20,Clear,0
Cafe,Latte,2025-11-07,40,0.5,71,68,68,3,Clear,0
Cafe,Croissant,2025-11-07,30,12.0,46,41,41,5,Clear,0
Cafe,Sandwich,2025-11-07,45,8.0,51,40,40,11,Clear,0
Bakery,White Bread,2025-11-07,20,24.0,72,54,54,18,Clear,0
Bakery,Croissants,2025-11-07,30,12.0,65,58,58,7,Clear,0
Bakery,Donuts,2025-11-07,15,12.0,96,91,91,5,Clear,0
Bakery,Cake Slice,2025-11-07,40,48.0,34,31,31,3,Clear,0
Bakery,Cookies,2025-11-07,10,72.0,61,52,52,9,Clear,0
Cafe,Espresso,2025-11-08,25,0.5,45,39,39,6,Clear,0
Cafe,Cappuccino,2025-11-08,35,0.5,59,53,53,6,Clear,0
Cafe,Latte,2025-11-08,40,0.5,61,61,61,0,Clear,0
Cafe,Croissant,2025-11-08,30,12.0,39,34,34,5,Clear,0
Cafe,Sandwich,2025-11-08,45,8.0,40,40,45,0,Clear,0
Bakery,White Bread,2025-11-08,20,24.0,108,89,89,19,Clear,0
Bakery,Croissants,2025-11-08,30,12.0,85,66,66,19,Clear,0
Bakery,Donuts,2025-11-08,15,12.0,128,110,110,18,Clear,0
Bakery,Cake Slice,2025-11-08,40,48.0,58,40,40,18,Clear,0
Bakery,Cookies,2025-11-08,10,72.0,95,95,98,0,Clear,0
Cafe,Espresso,2025-11-09,25,0.5,49,40,40,9,Clear,0
Cafe,Cappuccino,2025-11-09,35,0.5,58,58,60,0,Clear,0
Cafe,Latte,2025-11-09,40,0.5,55,55,57,0,Clear,0
Cafe,Croissant,2025-11-09,30,12.0,38,31,31,7,Clear,0
Cafe,Sandwich,2025-11-09,45,8.0,42,40,40,2,Clear,0
Bakery,White Bread,2025-11-09,20,24.0,104,102,102,2,Clear,0
Bakery,Croissants,2025-11-09,30,12.0,86,78,78,8,Clear,0
Bakery,Donuts,2025-11-09,15,12.0,123,115,115,8,Clear,0
Bakery,Cake Slice,2025-11-09,40,48.0,54,54,55,0,Clear,0
Bakery,Cookies,2025-11-09,10,72.0,92,85,85,7,Clear,0
Cafe,Espresso,2025-11-10,25,0.5,56,56,57,0,Clear,0
Cafe,Cappuccino,2025-11-10,35,0.5,77,77,80,0,Clear,0
Cafe,Latte,2025-11-10,40,0.5,65,65,66,0,Clear,0
Cafe,Croissant,2025-11-10,30,12.0,45,45,49,0,Clear,0
Cafe,Sandwich,2025-11-10,45,8.0,52,45,45,7,Clear,0
Bakery,White Bread,2025-11-10,20,24.0,70,65,65,5,Clear,0
Bakery,Croissants,2025-11-10,30,12.0,63,52,52,11,Clear,0
Bakery,Donuts,2025-11-10,15,12.0,89,88,88,1,Clear,0
Bakery,Cake Slice,2025-11-10,40,48.0,36,36,37,0,Clear,0
Bakery,Cookies,2025-11-10,10,72.0,66,54,54,12,Clear,0
Cafe,Espresso,2025-11-11,25,0.5,52,48,48,4,Clear,0
Cafe,Cappuccino,2025-11-11,35,0.5,79,63,63,16,Clear,0
Cafe,Latte,2025-11-11,40,0.5,68,67,67,1,Clear,0
Cafe,Croissant,2025-11-11,30,12.0,43,43,44,0,Clear,0
Cafe,Sandwich,2025-11-11,45,8.0,47,47,48,0,Clear,0
Bakery,White Bread,2025-11-11,20,24.0,73,69,69,4,Clear,0
Bakery,Croissants,2025-11-11,30,12.0,56,53,53,3,Clear,0
Bakery,Donuts,2025-11-11,15,12.0,84,71,71,13,Clear,0
Bakery,Cake Slice,2025-11-11,40,48.0,35,28,28,7,Clear,0
Bakery,Cookies,2025-11-11,10,72.0,72,53,53,19,Clear,0
Cafe,Espresso,2025-11-12,25,0.5,56,47,47,9,Clear,0
Cafe,Cappuccino,2025-11-12,35,0.5,72,72,79,0,Clear,0
Cafe,Latte,2025-11-12,40,0.5,66,56,56,10,Clear,0
Cafe,Croissant,2025-11-12,30,12.0,43,43,47,0,Clear,0
Cafe,Sandwich,2025-11-12,45,8.0,51,42,42,9,Clear,0
Bakery,White Bread,2025-11-12,20,24.0,77,58,58,19,Clear,0
Bakery,Croissants,2025-11-12,30,12.0,56,56,60,0,Clear,0
Bakery,Donuts,2025-11-12,15,12.0,85,71,71,14,Clear,0
Bakery,Cake Slice,2025-11-12,40,48.0,34,34,37,0,Clear,0
Bakery,Cookies,2025-11-12,10,72.0,71,62,62,9,Clear,0
Cafe,Espresso,2025-11-13,25,0.5,63,58,58,5,Rainy,0
Cafe,Cappuccino,2025-11-13,35,0.5,79,79,82,0,Rainy,0
Cafe,Latte,2025-11-13,40,0.5,83,63,63,20,Rainy,0
Cafe,Croissant,2025-11-13,30,12.0,48,43,43,5,Rainy,0
Cafe,Sandwich,2025-11-13,45,8.0,54,54,63,0,Rainy,0
Bakery,White Bread,2025-11-13,20,24.0,67,58,58,9,Rainy,0
Bakery,Croissants,2025-11-13,30,12.0,57,40,40,17,Rainy,0
Bakery,Donuts,2025-11-13,15,12.0,81,68,68,13,Rainy,0
Bakery,Cake Slice,2025-11-13,40,48.0,34,34,35,0,Rainy,0
Bakery,Cookies,2025-11-13,10,72.0,64,51,51,13,Rainy,0
Cafe,Espresso,2025-11-14,25,0.5,59,55,55,4,Rainy,0
Cafe,Cappuccino,2025-11-14,35,0.5,82,82,82,0,Rainy,0
Cafe,Latte,2025-11-14,40,0.5,79,79,86,0,Rainy,0
Cafe,Croissant,2025-11-14,30,12.0,49,48,48,1,Rainy,0
Cafe,Sandwich,2025-11-14,45,8.0,52,46,46,6,Rainy,0
Bakery,White Bread,2025-11-14,20,24.0,68,57,57,11,Rainy,0
Bakery,Croissants,2025-11-14,30,12.0,58,41,41,17,Rainy,0
Bakery,Donuts,2025-11-14,15,12.0,73,69,69,4,Rainy,0
Bakery,Cake Slice,2025-11-14,40,48.0,32,24,24,8,Rainy,0
Bakery,Cookies,2025-11-14,10,72.0,63,45,45,18,Rainy,0
Cafe,Espresso,2025-11-15,25,0.5,44,44,44,0,Clear,0
Cafe,Cappuccino,2025-11-15,35,0.5,66,58,58,8,Clear,0
Cafe,Latte,2025-11-15,40,0.5,60,48,48,12,Clear,0
Cafe,Croissant,2025-11-15,30,12.0,38,32,32,6,Clear,0
Cafe,Sandwich,2025-11-15,45,8.0,43,41,41,2,Clear,0
Bakery,White Bread,2025-11-15,20,24.0,122,93,93,29,Clear,0
Bakery,Croissants,2025-11-15,30,12.0,82,63,63,19,Clear,0
Bakery,Donuts,2025-11-15,15,12.0,144,118,118,26,Clear,0
Bakery,Cake Slice,2025-11-15,40,48.0,59,44,44,15,Clear,0
Bakery,Cookies,2025-11-15,10,72.0,98,71,71,27,Clear,0
Cafe,Espresso,2025-11-16,25,0.5,50,42,42,8,Clear,0
Cafe,Cappuccino,2025-11-16,35,0.5,64,64,65,0,Clear,0
Cafe,Latte,2025-11-16,40,0.5,56,56,63,0,Clear,0
Cafe,Croissant,2025-11-16,30,12.0,39,39,40,0,Clear,0
Cafe,Sandwich,2025-11-16,45,8.0,43,37,37,6,Clear,0
Bakery,White Bread,2025-11-16,20,24.0,108,108,116,0,Clear,0
Bakery,Croissants,2025-11-16,30,12.0,81,81,85,0,Clear,0
Bakery,Donuts,2025-11-16,15,12.0,141,123,123,18,Clear,0
Bakery,Cake Slice,2025-11-16,40,48.0,62,45,45,17,Clear,0
Bakery,Cookies,2025-11-16,10,72.0,98,73,73,25,Clear,0
Cafe,Espresso,2025-11-17,25,0.5,54,54,60,0,Clear,0
Cafe,Cappuccino,2025-11-17,35,0.5,79,63,63,16,Clear,0
Cafe,Latte,2025-11-17,40,0.5,66,66,76,0,Clear,0
Cafe,Croissant,2025-11-17,30,12.0,40,36,36,4,Clear,0
Cafe,Sandwich,2025-11-17,45,8.0,46,46,49,0,Clear,0
Bakery,White Bread,2025-11-17,20,24.0,70,70,77,0,Clear,0
Bakery,Croissants,2025-11-17,30,12.0,59,52,52,7,Clear,0
Bakery,Donuts,2025-11-17,15,12.0,86,77,77,9,Clear,0
Bakery,Cake Slice,2025-11-17,40,48.0,39,36,36,3,Clear,0
Bakery,Cookies,2025-11-17,10,72.0,71,61,61,10,Clear,0
Cafe,Espresso,2025-11-18,25,0.5,58,45,45,13,Clear,0
Cafe,Cappuccino,2025-11-18,35,0.5,68,64,64,4,Clear,0
Cafe,Latte,2025-11-18,40,0.5,69,64,64,5,Clear,0
Cafe,Croissant,2025-11-18,30,12.0,42,42,48,0,Clear,0
Cafe,Sandwich,2025-11-18,45,8.0,52,52,55,0,Clear,0
Bakery,White Bread,2025-11-18,20,24.0,72,70,70,2,Clear,0
Bakery,Croissants,2025-11-18,30,12.0,57,46,46,11,Clear,0
Bakery,Donuts,2025-11-18,15,12.0,84,73,73,11,Clear,0
Bakery,Cake Slice,2025-11-18,40,48.0,37,37,37,0,Clear,0
Bakery,Cookies,2025-11-18,10,72.0,62,62,64,0,Clear,0
Cafe,Espresso,2025-11-19,25,0.5,55,50,50,5,Clear,0
Cafe,Cappuccino,2025-11-19,35,0.5,75,70,70,5,Clear,0
Cafe,Latte,2025-11-19,40,0.5,64,57,57,7,Clear,0
Cafe,Croissant,2025-11-19,30,12.0,43,43,48,0,Clear,0
Cafe,Sandwich,2025-11-19,45,8.0,48,48,52,0,Clear,0
Bakery,White Bread,2025-11-19,20,24.0,78,77,77,1,Clear,0
Bakery,Croissants,2025-11-19,30,12.0,64,54,54,10,Clear,0
Bakery,Donuts,2025-11-19,15,12.0,93,91,91,2,Clear,0
Bakery,Cake Slice,2025-11-19,40,48.0,37,30,30,7,Clear,0
Bakery,Cookies,2025-11-19,10,72.0,61,61,67,0,Clear,0
Cafe,Espresso,2025-11-20,25,0.5,64,61,61,3,Rainy,0
Cafe,Cappuccino,2025-11-20,35,0.5,80,80,97,0,Rainy,0
Cafe,Latte,2025-11-20,40,0.5,74,64,64,10,Rainy,0
Cafe,Croissant,2025-11-20,30,12.0,50,50,52,0,Rainy,0
Cafe,Sandwich,2025-11-20,45,8.0,52,52,58,0,Rainy,0
Bakery,White Bread,2025-11-20,20,24.0,68,50,50,18,Rainy,0
Bakery,Croissants,2025-11-20,30,12.0,51,48,48,3,Rainy,0
Bakery,Donuts,2025-11-20,15,12.0,78,78,83,0,Rainy,0
Bakery,Cake Slice,2025-11-20,40,48.0,36,35,35,1,Rainy,0
Bakery,Cookies,2025-11-20,10,72.0,58,58,63,0,Rainy,0
Cafe,Espresso,2025-11-21,25,0.5,51,45,45,6,Clear,0
Cafe,Cappuccino,2025-11-21,35,0.5,76,71,71,5,Clear,0
Cafe,Latte,2025-11-21,40,0.5,65,65,68,0,Clear,0
Cafe,Croissant,2025-11-21,30,12.0,41,41,43,0,Clear,0
Cafe,Sandwich,2025-11-21,45,8.0,48,48,53,0,Clear,0
Bakery,White Bread,2025-11-21,20,24.0,80,65,65,15,Clear,0
Bakery,Croissants,2025-11-21,30,12.0,58,49,49,9,Clear,0
Bakery,Donuts,2025-11-21,15,12.0,96,73,73,23,Clear,0
Bakery,Cake Slice,2025-11-21,40,48.0,35,27,27,8,Clear,0
Bakery,Cookies,2025-11-21,10,72.0,67,58,58,9,Clear,0
Cafe,Espresso,2025-11-22,25,0.5,46,46,51,0,Clear,0
Cafe,Cappuccino,2025-11-22,35,0.5,66,58,58,8,Clear,0
Cafe,Latte,2025-11-22,40,0.5,57,52,52,5,Clear,0
Cafe,Croissant,2025-11-22,30,12.0,39,31,31,8,Clear,0
Cafe,Sandwich,2025-11-22,45,8.0,45,43,43,2,Clear,0
Bakery,White Bread,2025-11-22,20,24.0,114,80,80,34,Clear,0
Bakery,Croissants,2025-11-22,30,12.0,90,76,76,14,Clear,0
Bakery,Donuts,2025-11-22,15,12.0,126,125,125,1,Clear,0
Bakery,Cake Slice,2025-11-22,40,48.0,62,50,50,12,Clear,0
Bakery,Cookies,2025-11-22,10,72.0,106,73,73,33,Clear,0
Cafe,Espresso,2025-11-23,25,0.5,55,55,61,0,Rainy,0
Cafe,Cappuccino,2025-11-23,35,0.5,74,60,60,14,Rainy,0
Cafe,Latte,2025-11-23,40,0.5,65,65,66,0,Rainy,0
Cafe,Croissant,2025-11-23,30,12.0,42,42,46,0,Rainy,0
Cafe,Sandwich,2025-11-23,45,8.0,51,49,49,2,Rainy,0
Bakery,White Bread,2025-11-23,20,24.0,99,80,80,19,Rainy,0
Bakery,Croissants,2025-11-23,30,12.0,75,67,67,8,Rainy,0
Bakery,Donuts,2025-11-23,15,12.0,120,114,114,6,Rainy,0
Bakery,Cake Slice,2025-11-23,40,48.0,52,37,37,15,Rainy,0
Bakery,Cookies,2025-11-23,10,72.0,90,70,70,20,Rainy,0
Cafe,Espresso,2025-11-24,25,0.5,51,51,52,0,Clear,0
Cafe,Cappuccino,2025-11-24,35,0.5,70,70,82,0,Clear,0
Cafe,Latte,2025-11-24,40,0.5,68,60,60,8,Clear,0
Cafe,Croissant,2025-11-24,30,12.0,43,43,45,0,Clear,0
Cafe,Sandwich,2025-11-24,45,8.0,53,43,43,10,Clear,0
Bakery,White Bread,2025-11-24,20,24.0,81,77,77,4,Clear,0
Bakery,Croissants,2025-11-24,30,12.0,65,55,55,10,Clear,0
Bakery,Donuts,2025-11-24,15,12.0,93,76,76,17,Clear,0
Bakery,Cake Slice,2025-11-24,40,48.0,40,33,33,7,Clear,0
Bakery,Cookies,2025-11-24,10,72.0,70,57,57,13,Clear,0
Cafe,Espresso,2025-11-25,25,0.5,52,52,60,0,Clear,0
Cafe,Cappuccino,2025-11-25,35,0.5,75,75,81,0,Clear,0
Cafe,Latte,2025-11-25,40,0.5,67,63,63,4,Clear,0
Cafe,Croissant,2025-11-25,30,12.0,46,38,38,8,Clear,0
Cafe,Sandwich,2025-11-25,45,8.0,52,48,48,4,Clear,0
Bakery,White Bread,2025-11-25,20,24.0,76,61,61,15,Clear,0
Bakery,Croissants,2025-11-25,30,12.0,61,49,49,12,Clear,0
Bakery,Donuts,2025-11-25,15,12.0,82,72,72,10,Clear,0
Bakery,Cake Slice,2025-11-25,40,48.0,34,34,39,0,Clear,0
Bakery,Cookies,2025-11-25,10,72.0,74,57,57,17,Clear,0
Cafe,Espresso,2025-11-26,25,0.5,57,57,60,0,Clear,0
Cafe,Cappuccino,2025-11-26,35,0.5,79,69,69,10,Clear,0
Cafe,Latte,2025-11-26,40,0.5,71,60,60,11,Clear,0
Cafe,Croissant,2025-11-26,30,12.0,47,35,35,12,Clear,0
Cafe,Sandwich,2025-11-26,45,8.0,50,50,51,0,Clear,0
Bakery,White Bread,2025-11-26,20,24.0,78,56,56,22,Clear,0
Bakery,Croissants,2025-11-26,30,12.0,66,46,46,20,Clear,0
Bakery,Donuts,2025-11-26,15,12.0,93,70,70,23,Clear,0
Bakery,Cake Slice,2025-11-26,40,48.0,36,33,33,3,Clear,0
Bakery,Cookies,2025-11-26,10,72.0,67,51,51,16,Clear,0
Cafe,Espresso,2025-11-27,25,0.5,58,58,62,0,Clear,0
Cafe,Cappuccino,2025-11-27,35,0.5,69,69,69,0,Clear,0
Cafe,Latte,2025-11-27,40,0.5,64,55,55,9,Clear,0
Cafe,Croissant,2025-11-27,30,12.0,44,44,44,0,Clear,0
Cafe,Sandwich,2025-11-27,45,8.0,47,43,43,4,Clear,0
Bakery,White Bread,2025-11-27,20,24.0,68,68,75,0,Clear,0
Bakery,Croissants,2025-11-27,30,12.0,66,45,45,21,Clear,0
Bakery,Donuts,2025-11-27,15,12.0,86,86,91,0,Clear,0
Bakery,Cake Slice,2025-11-27,40,48.0,41,32,32,9,Clear,0
Bakery,Cookies,2025-11-27,10,72.0,62,48,48,14,Clear,0
